district_id,district_name,county,enrollment,website_url,video_platform,video_url,archive_start_year,youtube_channel_id,notes,confidence,last_checked,video_status,latitude,longitude,coordinate_source
065902,HEDLEY ISD,DONLEY COUNTY,95,https://www.hedleyisd.net,facebook_live,https://www.hedleyisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,34.868998,-100.656929,nces_edge_2023_24
066005,RAMIREZ CSD,DUVAL COUNTY,36,,,,,,,,,pending,27.345337611429,-98.41180074356,census_geocoder
066901,BENAVIDES ISD,DUVAL COUNTY,148,https://www.benavidesisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2230,,,Crawler found: boardbook. Crawled 1 pages. Score: 93/100.,high,2026-04-21,auto_discovered,27.593463,-98.416500,nces_edge_2023_24
066902,SAN DIEGO ISD,DUVAL COUNTY,1453,https://www.sdisd.net,granicus,https://sandiego.granicus.com/,,,Directory scraper: granicus,high,2026-04-21,auto_discovered,27.755278325644,-98.245085027494,census_geocoder
066903,FREER ISD,DUVAL COUNTY,709,https://www.freerisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1001,,,Crawler found: boardbook. Crawled 1 pages. Score: 65/100.,medium,2026-04-21,auto_discovered,27.875025,-98.619049,nces_edge_2023_24
067902,CISCO ISD,EASTLAND COUNTY,835,https://www.ciscoisd.net,youtube,https://www.youtube.com/@CiscoISD,,@CiscoISD,Crawler found: youtube. Crawled 6 pages. Score: 100/100.,high,2026-04-21,auto_discovered,32.382218,-98.994654,nces_edge_2023_24
067903,EASTLAND ISD,EASTLAND COUNTY,969,https://www.eastlandisd.net,facebook_live,https://www.eastlandisd.net/live-feed,,,Crawler found: facebook_live. Crawled 3 pages. Score: 85/100.,high,2026-04-21,auto_discovered,32.401936,-98.819777,nces_edge_2023_24
067904,GORMAN ISD,EASTLAND COUNTY,242,https://www.gormanisd.net,website_archive,https://www.gormanisd.net/apps/pages/index.jsp?uREC_ID=220056&type=d&pREC_ID=517505,,,Crawler found: website_archive. Crawled 1 pages. Score: 53/100.,low,2026-04-21,auto_discovered,32.208352,-98.675848,nces_edge_2023_24
067907,RANGER ISD,EASTLAND COUNTY,288,https://www.ranger.org,,,,,,,,pending,32.472193130597,-98.655757928017,census_geocoder
067908,RISING STAR ISD,EASTLAND COUNTY,181,https://www.risingstarisd.org,,,,,,,,pending,32.105166,-98.964688,nces_edge_2023_24
068802,COMPASS ACADEMY CHARTER SCHOOL,ECTOR COUNTY,1558,,,,,,,,,pending,31.910287549123,-102.303947809198,census_geocoder
068901,ECTOR COUNTY ISD,ECTOR COUNTY,33663,https://www.ectorcountyisd.org,swagit,https://ectorcountyisdtx.new.swagit.com/,,,Board meetings on Swagit platform,high,2026-01-14,verified,31.863019992106,-102.404953817576,census_geocoder
069901,ROCKSPRINGS ISD,EDWARDS COUNTY,200,https://www.rockspringsisd.net,,,,,Cleared: website:player.vimeo.com does not match and is shared by 3 districts,,,pending,30.017526,-100.205049,nces_edge_2023_24
069902,NUECES CANYON CISD,EDWARDS COUNTY,240,,,,,,,,,pending,29.724943,-100.036336,nces_edge_2023_24
070901,AVALON ISD,ELLIS COUNTY,347,https://www.avalonisd.net,,,,,Cleared: yt_other:embed/11lbuc9h970 does not contain any token or acronym of 'AVALON ISD',,,pending,32.205326,-96.791374,nces_edge_2023_24
070903,ENNIS ISD,ELLIS COUNTY,6646,https://www.ennisschools.org,swagit,https://ennistx.new.swagit.com/,,,Directory scraper: swagit,high,2026-04-21,auto_discovered,32.327172,-96.630108,nces_edge_2023_24
070905,FERRIS ISD,ELLIS COUNTY,3010,https://www.ferrisisd.org,youtube,https://www.youtube.com/channel/UC7C1k6AyeHTMgtAz-rhbpWw,,channel/UC7C1k6AyeHTMgtAz-rhbpWw,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 85/100.",high,2026-04-21,auto_discovered,32.39781473401,-96.793815123958,census_geocoder
070907,ITALY ISD,ELLIS COUNTY,597,https://www.italyisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2171\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 93/100.",high,2026-04-21,auto_discovered,32.181305811172,-96.880243760382,census_geocoder
070908,MIDLOTHIAN ISD,ELLIS COUNTY,11356,https://www.midlothianisd.org,swagit,https://midlothianisdtx.new.swagit.com/views/74/,,@MidlothianISD,"Crawler found: boardbook, swagit, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,auto_discovered,32.474385033371,-96.993546359621,census_geocoder
070909,MILFORD ISD,ELLIS COUNTY,258,https://www.milfordisd.org,website_archive,https://www.milfordisd.org/live-feed,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,auto_discovered,32.39781473401,-96.793815123958,census_geocoder
070910,PALMER ISD,ELLIS COUNTY,1352,https://www.palmer-isd.org,swagit,https://palmertx.new.swagit.com/,,,Directory scraper: swagit,high,2026-04-21,auto_discovered,32.39781473401,-96.793815123958,census_geocoder
070911,RED OAK ISD,ELLIS COUNTY,6696,https://www.redoakisd.org,youtube,https://www.youtube.com/user/ROISDHawks,,@ROISDHawks,"Crawler found: boardbook, zoom, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,auto_discovered,32.39781473401,-96.793815123958,census_geocoder
070912,WAXAHACHIE ISD,ELLIS COUNTY,11196,https://www.wisd.org,youtube,https://www.youtube.com/channel/UCGVvEsRL6vJJkztSx8SdveA,,channel/UCGVvEsRL6vJJkztSx8SdveA,"Crawler found: boardbook, youtube. Crawled 4 pages. Score: 100/100.",high,2026-04-21,auto_discovered,32.392197070863,-96.851576701995,census_geocoder
070915,MAYPEARL ISD,ELLIS COUNTY,1209,https://www.maypearlisd.org,youtube,https://youtube.com/@maypearlisd_official?si=Y04rUo-JlOgT4HC3,,@maypearlisd_official,"Crawler found: boardbook, youtube. Crawled 7 pages. Score: 85/100.",high,2026-04-21,auto_discovered,32.39781473401,-96.793815123958,census_geocoder
071801,BURNHAM WOOD CHARTER SCHOOL DISTRICT,EL PASO COUNTY,1744,,,,,,,,,pending,31.858782424607,-106.573779822782,census_geocoder
071809,VISTA DEL FUTURO CHARTER SCHOOL,EL PASO COUNTY,367,,,,,,,,,pending,31.858782424607,-106.573779822782,census_geocoder
071901,CLINT ISD,EL PASO COUNTY,10077,https://www.clintweb.net,website_archive,https://www.clintweb.net/board-of-trustees/agendas-minutes-meetings-videos,,,Board meeting videos available on district website at clintweb.net. Uses BoardBook for documents. Second Tuesday monthly,high,2026-01-15,verified,31.682798182462,-106.185308794299,census_geocoder
071902,EL PASO ISD,EL PASO COUNTY,48118,https://www.episd.org,swagit,http://elpasoisdtx.swagit.com/,2014,,Board of Trustees meetings archived on Swagit back to 2014,high,2026-01-14,verified,31.858898187012,-106.438747051553,census_geocoder
071903,FABENS ISD,EL PASO COUNTY,1865,https://www.fabensisd.net,youtube,https://www.youtube.com/channel/UC-x1AKVlN4MC4_bHlShDLdg,,channel/UC-x1AKVlN4MC4_bHlShDLdg,"Crawler found: boardbook, diligent, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,auto_discovered,31.500075,-106.146370,nces_edge_2023_24
071904,SAN ELIZARIO ISD,EL PASO COUNTY,2927,https://www.seisd.net,,,,,Cleared: yt_other:embed/hwxervxxje4 does not contain any token or acronym of 'SAN ELIZARIO ISD',,,pending,31.576855,-106.259707,nces_edge_2023_24
071905,YSLETA ISD,EL PASO COUNTY,34062,https://www.yisd.net,granicus,https://ysletaschoolstx.iqm2.com/Citizens/Default.aspx,,,Board meetings on Granicus meeting portal. Can browse meetings and notices,high,2026-01-14,verified,31.763084495569,-106.357727566853,census_geocoder
071906,ANTHONY ISD,EL PASO COUNTY,725,https://www.anthonyisd.net,none_found,https://www.anthonyisd.net,,,Reassigned from SOCORRO ISD based on URL matching 'ANTHONY ISD',medium,2026-04-17,verified,31.995100551876,-106.600779357844,census_geocoder
071907,CANUTILLO ISD,EL PASO COUNTY,5747,https://www.canutillo-isd.org,none_found,https://meetings.boardbook.org/public/Organization/2311,,,BoardBook for agendas only. No video archive confirmed,low,2026-01-15,verified,31.882493996432,-106.586611549357,census_geocoder
071908,TORNILLO ISD,EL PASO COUNTY,726,https://www.tornilloisd.org,website_archive,https://www.tornilloisd.org/board,,,Crawler found: website_archive. Crawled 8 pages. Score: 15/100.,low,2026-04-21,auto_discovered,31.444196,-106.089741,nces_edge_2023_24
071909,SOCORRO ISD,EL PASO COUNTY,46668,https://www.sisd.org,youtube,https://www.youtube.com/channel/UCFfSShUgzmFghDOgb4DZndQ,,channel/UCFfSShUgzmFghDOgb4DZndQ,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 50/100.",low,2026-04-21,auto_discovered,31.700595905783,-106.271481177228,census_geocoder
072901,THREE WAY ISD,ERATH COUNTY,212,https://www.twisd.us,boardbook,https://meetings.boardbook.org/UserUploads/2673/Images/White,,,Crawler found: boardbook. Crawled 5 pages. Score: 85/100.,high,2026-04-21,auto_discovered,32.1555665658,-98.027992635484,census_geocoder
072902,DUBLIN ISD,ERATH COUNTY,1125,https://www.dublinisd.us,boardbook,https://meetings.boardbook.org/Public/Organization/865,,,Crawler found: boardbook. Crawled 8 pages. Score: 85/100.,high,2026-04-21,auto_discovered,32.089477,-98.337914,nces_edge_2023_24
072903,STEPHENVILLE ISD,ERATH COUNTY,3578,https://www.stephenville.org,,,,,Cleared: website:instagram.com does not contain any token or acronym of 'STEPHENVILLE ISD',,,pending,32.217215925908,-98.238774640149,census_geocoder
072904,BLUFF DALE ISD,ERATH COUNTY,219,https://www.bdisd.net,,,,,Cleared: yt_handle:bdbobcats does not contain any token or acronym of 'BLUFF DALE ISD',,,pending,32.348750384301,-98.023394165093,census_geocoder
072908,HUCKABAY ISD,ERATH COUNTY,327,,,,,,,,,pending,32.345642517194,-98.300981528538,census_geocoder
072909,LINGLEVILLE ISD,ERATH COUNTY,270,https://www.lingleville.us,facebook_live,https://www.lingleville.us/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,32.238477,-98.377801,nces_edge_2023_24
072910,MORGAN MILL ISD,ERATH COUNTY,127,,,,,,,,,pending,32.38890840402,-98.168398102694,census_geocoder
073901,CHILTON ISD,FALLS COUNTY,566,https://www.chiltonisd.org,youtube,https://www.youtube.com/@chiltonisd/videos?app=desktop&view=0&sort=dd&shelf_id=0,,@chiltonisd,"Crawler found: boardbook, facebook_live, youtube. Crawled 2 pages. Score: 75/100.",medium,2026-04-21,auto_discovered,31.285282,-97.063066,nces_edge_2023_24
073903,MARLIN ISD,FALLS COUNTY,843,https://www.marlinisd.org,youtube,https://www.youtube.com/channel/UCu5I6hZjTe6VQuAQQfnu_vg,,channel/UCu5I6hZjTe6VQuAQQfnu_vg,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,auto_discovered,31.309613549366,-96.880592809094,census_geocoder
073904,WESTPHALIA ISD,FALLS COUNTY,159,https://www.westphaliaisd.org,website_archive,https://www.westphaliaisd.org/live-feed,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,auto_discovered,31.1232144947,-97.115205314331,census_geocoder
073905,ROSEBUD-LOTT ISD,FALLS COUNTY,790,https://www.rlisd.org,website_archive,https://www.rlisd.org/live-feed,,,Crawler found: website_archive. Crawled 6 pages. Score: 60/100.,medium,2026-04-21,auto_discovered,31.142834418255,-97.007922696477,census_geocoder
074903,BONHAM ISD,FANNIN COUNTY,2029,https://www.bonhamisd.org,youtube,https://www.youtube.com/c/BonhamYouTube,,@BonhamYouTube,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,auto_discovered,33.58217327221,-96.176576446611,census_geocoder
074904,DODD CITY ISD,FANNIN COUNTY,308,https://www.doddcityisd.org,,,,,,,,pending,33.577988320278,-96.075199686875,census_geocoder
074905,ECTOR ISD,FANNIN COUNTY,234,https://www.ectorisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2492,,,Crawler found: boardbook. Crawled 4 pages. Score: 100/100.,high,2026-04-21,auto_discovered,33.575187576083,-96.273068033055,census_geocoder
074907,HONEY GROVE ISD,FANNIN COUNTY,651,https://www.honeygroveisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1224,,,Crawler found: boardbook. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,33.591433709306,-95.900016839342,census_geocoder
074909,LEONARD ISD,FANNIN COUNTY,815,https://www.leonardisd.net,,,,,,,,pending,33.389542,-96.241243,nces_edge_2023_24
074911,SAVOY ISD,FANNIN COUNTY,305,https://www.savoyisd.org,,,,,,,,pending,33.600163637112,-96.368913348498,census_geocoder
074912,TRENTON ISD,FANNIN COUNTY,712,https://www.trentonisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1993\\\,,,"Crawler found: boardbook, facebook_live. Crawled 5 pages. Score: 85/100.",high,2026-04-21,auto_discovered,33.425328,-96.340882,nces_edge_2023_24
074917,SAM RAYBURN ISD,FANNIN COUNTY,469,,,,,,,,,pending,33.76749429006,-96.10511487177,census_geocoder
075901,FLATONIA ISD,FAYETTE COUNTY,676,https://www.flatoniaisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1774,,,Crawler found: boardbook. Crawled 8 pages. Score: 85/100.,high,2026-04-21,auto_discovered,29.718939531318,-97.069471524525,census_geocoder
075902,LA GRANGE ISD,FAYETTE COUNTY,1870,,,,,,,,,pending,29.911834,-96.876086,nces_edge_2023_24
075903,SCHULENBURG ISD,FAYETTE COUNTY,684,https://www.schulenburgisd.net,website_archive,https://www.schulenburgisd.net/16300_4,,,Crawler found: website_archive. Crawled 8 pages. Score: 45/100.,low,2026-04-21,auto_discovered,29.687375571273,-96.904016987087,census_geocoder
075906,FAYETTEVILLE ISD,FAYETTE COUNTY,290,https://www.fayettevilleisd.net,youtube,https://www.youtube.com/@FayettevilleISD,,@FayettevilleISD,"Crawler found: boardbook, facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,auto_discovered,29.905804,-96.682020,nces_edge_2023_24
075908,ROUND TOP-CARMINE ISD,FAYETTE COUNTY,235,https://www.rtcisd.net,facebook_live,https://www.rtcisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,30.071702236055,-96.693842901268,census_geocoder
076903,ROBY CISD,FISHER COUNTY,297,https://roby.us,,,,,,,,pending,32.743001,-100.378814,nces_edge_2023_24
076904,ROTAN ISD,FISHER COUNTY,273,https://www.rotan.org,facebook_live,https://www.rotan.org/live-feed,,,Crawler found: facebook_live. Crawled 2 pages. Score: 85/100.,high,2026-04-21,auto_discovered,32.852173702851,-100.464634864472,census_geocoder
077901,FLOYDADA COLLEGIATE ISD,FLOYD COUNTY,671,https://www.fcisd.net,website_archive,https://www.fcisd.net/,,,Crawler found: website_archive. Crawled 8 pages. Score: 35/100.,low,2026-04-21,auto_discovered,33.984446269061,-101.336853403785,census_geocoder
077902,LOCKNEY ISD,FLOYD COUNTY,391,https://www.lockneyisd.net,facebook_live,https://www.lockneyisd.net/live-feed,,,Crawler found: facebook_live. Crawled 6 pages. Score: 85/100.,high,2026-04-21,auto_discovered,34.121382,-101.447381,nces_edge_2023_24
078901,CROWELL ISD,FOARD COUNTY,189,https://www.crowellisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/655,,,Crawler found: boardbook. Crawled 5 pages. Score: 85/100.,high,2026-04-21,auto_discovered,33.990649,-99.719714,nces_edge_2023_24
079901,LAMAR CISD,FORT BEND COUNTY,46786,https://www.lcisd.org,swagit,https://lamarcisdtx.new.swagit.com/,,,Board meetings live-streamed and archived on Swagit. Also uses BoardBook at meetings.boardbook.org/public/Organization/2273,high,2026-01-14,verified,29.557887738337,-95.786636351489,census_geocoder
079906,NEEDVILLE ISD,FORT BEND COUNTY,3650,https://www.needvilleisd.com,none_found,https://meetings.boardbook.org/public/Organization/1347,,,BoardBook for agendas only. Virtual meeting details page but no video archive confirmed,low,2026-01-15,verified,29.371753,-95.802665,nces_edge_2023_24
079907,FORT BEND ISD,FORT BEND COUNTY,79663,https://www.fortbendisd.com,swagit,https://fortbendisd.new.swagit.com/,2022,,Archive dates back to at least 2022. Active with recent 2025 meetings,high,2026-01-14,verified,29.589670444061,-95.621906452421,census_geocoder
079910,STAFFORD MSD,FORT BEND COUNTY,3492,https://www.staffordisd.com,swagit,https://staffordtx.new.swagit.com/,,,Directory scraper: swagit,high,2026-04-21,auto_discovered,29.600651712275,-95.543707277549,census_geocoder
080901,MOUNT VERNON ISD,FRANKLIN COUNTY,1608,https://www.mvisd.com,youtube,https://www.youtube.com/channel/UCtgLlmebkzYON02H8aGgcEg,,UCtgLlmebkzYON02H8aGgcEg,Found via YT API: channel 'Mount Vernon ISD Channel',medium,2026-04-17,verified,33.188705821381,-95.224561317649,census_geocoder
081902,FAIRFIELD ISD,FREESTONE COUNTY,1602,https://www.fairfieldisd.net,youtube,https://www.youtube.com/@FairfieldISD,,@FairfieldISD,"Crawler found: youtube, vimeo. Crawled 3 pages. Score: 85/100.",high,2026-04-21,auto_discovered,31.716631857014,-96.140134557289,census_geocoder
081904,TEAGUE ISD,FREESTONE COUNTY,1212,https://www.teagueisd.org,website_archive,https://www.teagueisd.org/board-of-trustees-home,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,auto_discovered,31.623289642375,-96.277231174771,census_geocoder
081905,WORTHAM ISD,FREESTONE COUNTY,535,https://www.worthamisd.org,facebook_live,https://www.worthamisd.org/live-feed,,,Crawler found: facebook_live. Crawled 5 pages. Score: 85/100.,high,2026-04-21,auto_discovered,31.787341,-96.466422,nces_edge_2023_24
081906,DEW ISD,FREESTONE COUNTY,171,https://www.dewisd.org,facebook_live,https://www.dewisd.org/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,31.593289432884,-96.142961112037,census_geocoder
082902,DILLEY ISD,FRIO COUNTY,841,https://www.dilleyisd.net,youtube,https://www.youtube.com/@DilleyISD/videos,,@DilleyISD,"Crawler found: boardbook, facebook_live, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,auto_discovered,28.674877,-99.174311,nces_edge_2023_24
082903,PEARSALL ISD,FRIO COUNTY,1953,https://www.pearsallisd.org,youtube,https://www.youtube.com/user/pearsallisd,,@pearsallisd,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,auto_discovered,28.896500356407,-99.085886757958,census_geocoder
083901,SEAGRAVES ISD,GAINES COUNTY,525,https://www.seagravesisd.org,,,,,,,,pending,32.949398,-102.572130,nces_edge_2023_24
083902,LOOP ISD,GAINES COUNTY,150,https://www.loopisd.net,facebook_live,https://www.loopisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,32.908703,-102.417338,nces_edge_2023_24
083903,SEMINOLE ISD,GAINES COUNTY,3089,https://www.seminoleisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/719,,,Crawler found: boardbook. Crawled 1 pages. Score: 50/100.,low,2026-04-21,auto_discovered,32.717814335743,-102.651146454342,census_geocoder
084901,DICKINSON ISD,GALVESTON COUNTY,12554,https://dickinsonisd.net,swagit,https://dickinsonisdtx.new.swagit.com/,,,Found via pattern matching. Swagit platform at https://dickinsonisdtx.new.swagit.com/. Automated discovery.,high,2026-01-15,verified,29.459132,-95.056663,nces_edge_2023_24
084902,GALVESTON ISD,GALVESTON COUNTY,6383,https://www.galvestonisd.org,swagit,https://galvestontx.new.swagit.com/,,,Directory scraper: swagit,high,2026-04-21,auto_discovered,29.299620861937,-94.789261293603,census_geocoder
084903,HIGH ISLAND ISD,GALVESTON COUNTY,132,https://www.highislandisd.com,,,,,,,,pending,29.563700,-94.390300,nces_edge_2023_24
084906,TEXAS CITY ISD,GALVESTON COUNTY,7711,https://www.tcisd.org,website_archive,https://www.tcisd.org/school-board,,,Crawler found: website_archive. Crawled 2 pages. Score: 60/100.,medium,2026-04-21,auto_discovered,29.393322820202,-94.921052275866,census_geocoder
084908,HITCHCOCK ISD,GALVESTON COUNTY,2012,https://www.hitchcockisd.org,none_found,https://www.hitchcockisd.org/school-board/upcoming-meetings,,,Board meets 4th Monday at 6:30pm. No video archive found,low,2026-01-15,verified,29.346425930483,-95.016908516455,census_geocoder
084909,SANTA FE ISD,GALVESTON COUNTY,4310,https://www.sfisd.org,website_archive,https://www.sfisd.org,,,Board meetings section with archived meetings available. Videos published to website since Aug 2018. Board meets 3rd Monday at 7pm,medium,2026-01-15,verified,29.381896,-95.105723,nces_edge_2023_24
084910,CLEAR CREEK ISD,GALVESTON COUNTY,39684,https://www.ccisd.net,youtube,https://www.youtube.com/@CCISDTV/streams,,@CCISDTV,"Crawler found: boardbook, youtube, vimeo. Crawled 8 pages. Score: 100/100.",high,2026-04-21,auto_discovered,29.528100,-95.072600,nces_edge_2023_24
084911,FRIENDSWOOD ISD,GALVESTON COUNTY,6194,https://www.myfisd.com,diligent,https://www.myfisd.com,,,Board minutes from 2007-present available through Diligent. Board meets 2nd Monday monthly. Video status not confirmed,medium,2026-01-15,verified,29.529631145339,-95.204405875304,census_geocoder
085902,POST ISD,GARZA COUNTY,686,https://www.postisd.net,granicus,https://post.granicus.com/,,,Directory scraper: granicus,high,2026-04-21,auto_discovered,33.185925883523,-101.379597709842,census_geocoder
085903,SOUTHLAND ISD,GARZA COUNTY,132,https://www.southlandisd.net,website_archive,https://www.southlandisd.net/178630_2,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-21,auto_discovered,33.361326,-101.554094,nces_edge_2023_24
086024,DOSS CONSOLIDATED CSD,GILLESPIE COUNTY,20,,,,,,,,,pending,30.444374,-99.130167,nces_edge_2023_24
086901,FREDERICKSBURG ISD,GILLESPIE COUNTY,3030,https://fredericksburgisd.com,,,,,,,,pending,30.278804785252,-98.870993403819,census_geocoder
086902,HARPER ISD,GILLESPIE COUNTY,591,https://www.harperisd.org,website_archive,https://www.harperisd.org/36157_3,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,auto_discovered,30.300450,-99.243706,nces_edge_2023_24
087901,GLASSCOCK COUNTY ISD,GLASSCOCK COUNTY,293,https://www.gcisd.org,,,,,,,,pending,31.866388,-101.484782,nces_edge_2023_24
088902,GOLIAD ISD,GOLIAD COUNTY,1244,https://www.goliadisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2600,,,Crawler found: boardbook. Crawled 8 pages. Score: 85/100.,high,2026-04-21,auto_discovered,28.669272,-97.384535,nces_edge_2023_24
089901,GONZALES ISD,GONZALES COUNTY,2557,https://www.gonzalesisd.net,youtube,https://www.youtube.com/@gisdathletics1534/streams,,@gisdathletics1534,"Crawler found: boardbook, diligent, youtube, boarddocs. Crawled 8 pages. Score: 100/100.",high,2026-04-21,auto_discovered,29.509468514256,-97.43905064995,census_geocoder
089903,NIXON-SMILEY CISD,GONZALES COUNTY,1016,https://www.nsisd.net,,,,,,,,pending,29.276416,-97.764277,nces_edge_2023_24
089905,WAELDER ISD,GONZALES COUNTY,302,https://www.waelderisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/876\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,auto_discovered,29.695527,-97.301606,nces_edge_2023_24
090902,LEFORS ISD,GRAY COUNTY,173,https://www.leforsisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/973\,,,Crawler found: boardbook. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,35.439807,-100.804764,nces_edge_2023_24
090903,MCLEAN ISD,GRAY COUNTY,182,https://www.mcleanisd.net,,,,,,,,pending,35.234999,-100.597770,nces_edge_2023_24
090904,PAMPA ISD,GRAY COUNTY,3141,https://www.pampaisd.net,youtube,https://www.youtube.com/channel/UClTN6V0NMLUl6v8-4J7stAQ,,channel/UClTN6V0NMLUl6v8-4J7stAQ,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,auto_discovered,35.546654420608,-100.971986690753,census_geocoder
090905,GRANDVIEW-HOPKINS ISD,GRAY COUNTY,49,https://www.ghisd.com,,,,,,,,pending,35.309319852211,-101.009093491353,census_geocoder
091901,BELLS ISD,GRAYSON COUNTY,1007,https://www.bellsisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2225,,,Crawler found: boardbook. Crawled 1 pages. Score: 93/100.,high,2026-04-21,auto_discovered,33.636452,-96.403632,nces_edge_2023_24
091902,COLLINSVILLE ISD,GRAYSON COUNTY,600,https://www.collinsvilleisd.org,youtube,https://www.youtube.com/user/cisdpirates,,@cisdpirates,Crawler found: youtube. Crawled 2 pages. Score: 100/100.,high,2026-04-21,auto_discovered,33.558343004128,-96.906283987216,census_geocoder
091903,DENISON ISD,GRAYSON COUNTY,4977,https://denisonisd.org,,,,,,,,pending,33.744142882184,-96.539022829474,census_geocoder
091905,HOWE ISD,GRAYSON COUNTY,1265,https://www.howeisd.net,youtube,https://www.youtube.com/user/howeisd,,@howeisd,"Crawler found: facebook_live, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,auto_discovered,33.507889854588,-96.612498249534,census_geocoder
091906,SHERMAN ISD,GRAYSON COUNTY,7788,https://www.shermanisd.net,youtube,https://www.youtube.com/user/shermanisd,,@shermanisd,"Crawler found: diligent, youtube. Crawled 3 pages. Score: 100/100.",high,2026-04-21,auto_discovered,33.708358270806,-96.66286717652,census_geocoder
091907,TIOGA ISD,GRAYSON COUNTY,664,https://www.tiogaisd.net,website_archive,https://www.tiogaisd.net/vnews/display.v/SEC/Administration%7CSchool%20Board,,,Crawler found: website_archive. Crawled 8 pages. Score: 60/100.,medium,2026-04-21,auto_discovered,33.482494,-96.907869,nces_edge_2023_24
091908,VAN ALSTYNE ISD,GRAYSON COUNTY,2612,https://www.vanalstyneisd.org,,,,,Cleared: yt_other:embed/dkmswqtzxuo does not contain any token or acronym of 'VAN ALSTYNE ISD',,,pending,33.429219285774,-96.579715835293,census_geocoder
091909,WHITESBORO ISD,GRAYSON COUNTY,1802,https://www.whitesboroisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1601,,,Crawler found: boardbook. Crawled 5 pages. Score: 100/100.,high,2026-04-21,auto_discovered,33.663919242048,-96.909342555619,census_geocoder
091910,WHITEWRIGHT ISD,GRAYSON COUNTY,801,https://www.whitewrightisd.com,website_archive,https://www.whitewrightisd.com/114076_2,,,Crawler found: website_archive. Crawled 5 pages. Score: 45/100.,low,2026-04-21,auto_discovered,33.507290,-96.397023,nces_edge_2023_24
091913,POTTSBORO ISD,GRAYSON COUNTY,1453,https://www.pottsboroisd.org,youtube,https://www.youtube.com/c/PottsboroISDInfo/videos,,@PottsboroISDInfo,"Crawler found: boardbook, youtube. Crawled 5 pages. Score: 100/100.",high,2026-04-21,auto_discovered,33.709794101109,-96.666055961431,census_geocoder
091914,S AND S CISD,GRAYSON COUNTY,944,,,,,,,,,pending,33.709794101109,-96.666055961431,census_geocoder
091917,GUNTER ISD,GRAYSON COUNTY,1156,https://www.gunterisd.org,facebook_live,https://www.gunterisd.org/live-feed,,,Crawler found: facebook_live. Crawled 2 pages. Score: 100/100.,high,2026-04-21,auto_discovered,33.455830199401,-96.738894079632,census_geocoder
